PID,Gr Liv Area,SalePrice,Sale Type,Sale Condition,Mo Sold,Yr Sold,Bedroom,Full Bath,Half Bath,MS SubClass,MS Zoning,Exter Qual,Exter Cond,Heating QC,Kitchen Qual,Kitchen AbvGr,TotRms AbvGrd,Mas Vnr Area,Mas Vnr Type,Central Air,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Fireplace Qu,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Fireplaces,Fence,Foundation,Heating,Electrical,Functional,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Bsmt Full Bath,Bsmt Half Bath,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Misc Feature,Misc Val,Pool Area,Pool QC
905200010,912,129000,WD ,Normal,7,2007,3,1,0,20,RL,TA,Gd,Ex,Gd,1,6,0,NA,True,Gable,CompShg,Plywood,Plywood,Y,204,0,0,0,0,NA,912,0,0,0,MnPrv,CBlock,GasA,SBrkr,Typ,0,8169,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Normal,1Fam,1Story,5,7,1966,1966,TA,TA,No,Rec,216.0,ALQ,435.0,261.0,912,1,0,Detchd,1966.0,Unf,1,315,TA,TA,NA,0,0,NA
905376090,1325,216000,WD ,Normal,7,2007,3,2,0,20,RL,TA,Gd,Ex,Gd,1,6,0,NA,True,Hip,CompShg,Wd Sdng,Wd Sdng,Y,0,42,0,0,0,TA,1325,0,0,1,NA,CBlock,GasA,SBrkr,Typ,0,17541,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Normal,1Fam,1Story,5,7,1948,2005,TA,Gd,Mn,BLQ,300.0,Unf,0.0,109.0,409,0,0,Detchd,1996.0,Unf,2,576,TA,TA,NA,0,0,NA
905401020,2422,255000,WD ,Normal,7,2007,4,3,0,20,RL,TA,Gd,Ex,Gd,1,6,300,Stone,True,Hip,CompShg,MetalSd,MetalSd,Y,0,63,0,0,144,Gd,2422,0,0,2,NA,CBlock,GasA,SBrkr,Min2,102,12671,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,Normal,1Fam,1Story,6,7,1954,1994,Gd,Fa,No,LwQ,353.0,Unf,0.0,935.0,1288,0,0,Attchd,1954.0,Fin,2,527,TA,TA,NA,0,0,NA
535301150,1050,156000,WD ,Abnorml,6,2006,3,1,0,20,RL,TA,Gd,Ex,Gd,1,6,176,BrkFace,True,Hip,CompShg,Wd Sdng,Wd Sdng,Y,0,0,0,0,0,NA,1050,0,0,0,NA,CBlock,GasA,SBrkr,Typ,70,8092,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Normal,1Fam,1Story,6,8,1954,2000,TA,TA,No,ALQ,824.0,Unf,0.0,226.0,1050,1,0,Attchd,1954.0,RFn,1,286,TA,TA,NA,0,0,NA
535376090,833,117000,WD ,Normal,8,2006,2,1,0,20,RL,TA,Gd,Ex,Gd,1,4,0,NA,True,Gable,CompShg,MetalSd,MetalSd,Y,0,0,0,0,0,NA,833,0,0,0,MnPrv,CBlock,GasA,SBrkr,Typ,90,5400,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Normal,1Fam,1Story,5,7,1954,2000,TA,TA,No,Rec,415.0,Unf,0.0,418.0,833,0,0,Detchd,1955.0,Unf,1,326,TA,TA,NA,0,0,NA
907175060,1494,217000,WD ,Normal,7,2006,3,2,0,20,RL,TA,Gd,Ex,Gd,1,6,0,NA,True,Gable,CompShg,VinylSd,VinylSd,Y,168,27,0,0,0,NA,1494,0,0,0,NA,PConc,GasA,SBrkr,Typ,79,9236,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Normal,1Fam,1Story,6,5,1997,1997,Gd,TA,Gd,GLQ,1200.0,Unf,0.0,279.0,1479,1,0,Attchd,1997.0,RFn,2,576,TA,TA,NA,0,0,NA
905226050,1416,112000,WD ,Normal,8,2007,3,2,0,30,RL,TA,Gd,Ex,Gd,1,7,0,NA,True,Gable,CompShg,Wd Sdng,Wd Sdng,N,0,0,112,0,0,NA,1416,0,0,0,NA,BrkTil,GasA,SBrkr,Typ,0,25339,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Normal,1Fam,1Story,5,7,1918,2007,TA,TA,No,Unf,0.0,Unf,0.0,816.0,816,0,0,Attchd,2007.0,Unf,2,576,TA,TA,NA,0,0,NA
535375040,713,99800,WD ,Normal,10,2006,2,1,0,30,RL,TA,Gd,Ex,Gd,1,5,0,NA,True,Gable,CompShg,VinylSd,VinylSd,N,0,75,161,0,0,NA,713,0,0,0,NA,PConc,GasA,SBrkr,Typ,60,10410,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Normal,1Fam,1Story,3,8,1930,2001,TA,TA,No,Unf,0.0,Unf,0.0,713.0,713,0,0,Detchd,1936.0,Unf,1,371,Fa,Fa,NA,0,0,NA
903401030,1716,162500,WD ,Normal,3,2008,4,2,0,50,RL,TA,Gd,Ex,Gd,1,8,0,NA,True,Gable,CompShg,VinylSd,VinylSd,Y,0,195,0,0,0,NA,1170,546,0,0,NA,BrkTil,GasA,SBrkr,Typ,60,9144,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Normal,1Fam,1.5Fin,6,4,1915,2004,TA,TA,No,Unf,0.0,Unf,0.0,810.0,810,0,0,Detchd,1970.0,Unf,2,672,TA,TA,NA,0,0,NA
909282030,3447,381000,WD ,Normal,5,2008,4,3,1,50,RL,TA,Gd,Ex,Gd,1,11,632,BrkFace,True,Gable,CompShg,Stucco,Stucco,Y,314,12,0,0,0,Gd,1968,1479,0,2,GdWo,CBlock,GasA,SBrkr,Typ,0,14100,Pave,NA,IR1,Lvl,AllPub,Inside,Mod,Crawfor,Norm,Normal,1Fam,1.5Fin,8,9,1935,1997,TA,TA,Mn,Rec,192.0,Unf,0.0,536.0,728,0,0,BuiltIn,1982.0,Unf,3,1014,TA,TA,NA,0,0,NA
909425085,2161,263400,WD ,Normal,4,2008,3,2,1,50,RL,TA,Gd,Ex,Gd,1,8,0,NA,True,Gable,CompShg,VinylSd,VinylSd,Y,0,96,0,0,0,TA,1218,943,0,2,NA,CBlock,GasA,SBrkr,Typ,70,12392,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Normal,1Fam,1.5Fin,7,9,1950,2000,TA,Gd,No,GLQ,435.0,Unf,0.0,397.0,832,1,0,Attchd,1994.0,Fin,2,506,TA,TA,NA,0,0,NA
903401070,1376,165000,WD ,Normal,2,2007,3,1,0,50,RL,TA,Gd,Ex,Gd,1,7,0,NA,True,Gable,CompShg,Wd Sdng,Wd Shng,P,0,54,144,0,0,NA,752,624,0,0,NA,PConc,GasA,SBrkr,Typ,60,8850,Pave,Pave,Reg,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Normal,1Fam,1.5Fin,6,7,1920,1950,TA,TA,No,Unf,0.0,Unf,0.0,768.0,768,0,0,Detchd,1977.0,Unf,2,576,TA,TA,NA,0,0,NA
909276210,1755,188000,WD ,Normal,11,2007,4,2,0,50,RL,TA,Gd,Ex,Gd,1,7,0,NA,True,Gable,CompShg,AsbShng,CmentBd,Y,0,40,0,0,0,TA,1230,525,0,1,NA,BrkTil,GasA,SBrkr,Typ,110,7810,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Normal,1Fam,1.5Fin,4,6,1930,2003,TA,Gd,No,GLQ,189.0,Unf,0.0,741.0,930,0,0,Detchd,1930.0,Unf,1,231,Fa,TA,NA,0,0,NA
527359180,1868,197500,WD ,Normal,10,2009,4,2,1,60,RL,TA,Gd,Ex,Gd,1,9,44,BrkFace,True,Gable,CompShg,Plywood,Plywood,Y,448,96,0,0,0,TA,1088,780,0,1,NA,CBlock,GasA,SBrkr,Typ,0,10304,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Normal,1Fam,2Story,5,7,1976,1976,TA,TA,No,ALQ,381.0,Unf,0.0,399.0,780,1,0,Attchd,1976.0,Unf,2,484,TA,TA,NA,0,0,NA
534151120,2288,230000,WD ,Normal,11,2009,4,1,2,60,RL,TA,Gd,Ex,Gd,1,8,283,BrkFace,True,Hip,CompShg,HdBoard,HdBoard,Y,321,72,0,0,156,TA,1316,972,0,2,NA,PConc,GasA,SBrkr,Typ,0,13774,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Normal,1Fam,2Story,7,7,1977,1992,Gd,TA,No,GLQ,432.0,Unf,0.0,476.0,908,0,0,Attchd,1977.0,RFn,2,520,TA,TA,NA,0,0,NA
535376060,1352,149000,WD ,Normal,8,2009,4,2,0,60,RL,TA,Gd,Ex,Gd,1,7,0,NA,True,Gable,CompShg,VinylSd,VinylSd,Y,187,0,128,0,0,NA,676,676,0,0,NA,BrkTil,GasA,SBrkr,Typ,60,10800,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Normal,1Fam,2Story,5,7,1939,2006,TA,TA,No,Unf,0.0,Unf,0.0,676.0,676,0,1,Detchd,1939.0,Unf,2,720,TA,TA,NA,0,0,NA
916403200,2237,204000,WD ,Normal,2,2009,3,2,1,60,RL,TA,Gd,Ex,Gd,1,7,0,NA,True,Gable,CompShg,MetalSd,MetalSd,Y,305,24,0,0,0,TA,1375,862,0,1,NA,PConc,GasA,SBrkr,Typ,0,9839,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Normal,1Fam,2Story,6,8,1980,2006,Gd,TA,No,ALQ,462.0,Unf,0.0,250.0,712,0,0,BuiltIn,1980.0,Fin,2,440,TA,TA,Shed,2500,0,NA
907131060,1308,175000,WD ,Normal,5,2007,3,2,1,60,RL,TA,Gd,Ex,Gd,1,6,0,NA,True,Gable,CompShg,VinylSd,VinylSd,Y,142,54,0,0,0,NA,646,662,0,0,NA,PConc,GasA,SBrkr,Typ,57,10021,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Normal,1Fam,2Story,6,6,1997,2006,Gd,TA,No,GLQ,539.0,Unf,0.0,96.0,635,1,0,Attchd,1997.0,RFn,2,497,TA,TA,NA,0,0,NA
907180040,1786,204750,WD ,Normal,5,2007,3,2,1,60,RL,TA,Gd,Ex,Gd,1,7,0,NA,True,Gable,CompShg,VinylSd,VinylSd,Y,0,162,0,0,0,NA,905,881,0,0,NA,PConc,GasA,SBrkr,Typ,69,9337,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Normal,1Fam,2Story,6,5,1997,1997,Gd,TA,No,GLQ,648.0,Unf,0.0,176.0,824,1,0,Attchd,1997.0,RFn,2,684,TA,TA,NA,0,0,NA
535379110,1534,148000,WD ,Normal,7,2007,3,1,1,70,RL,TA,Gd,Ex,Gd,1,6,0,NA,True,Gable,CompShg,Wd Sdng,HdBoard,N,0,112,0,0,0,NA,751,783,0,0,NA,CBlock,GasA,SBrkr,Typ,60,10800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Normal,1Fam,2Story,5,9,1895,1999,Gd,TA,Av,Unf,0.0,Unf,0.0,736.0,736,0,0,NA,,NA,0,0,NA,NA,NA,0,0,NA
905300020,904,144000,WD ,Normal,6,2008,3,1,0,80,RL,TA,Gd,Ex,Gd,1,5,0,NA,True,Hip,CompShg,HdBoard,HdBoard,Y,143,0,0,0,0,NA,904,0,0,0,MnPrv,PConc,GasA,SBrkr,Typ,0,10200,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Normal,1Fam,SLvl,5,8,1970,1970,Gd,TA,Av,ALQ,704.0,Unf,0.0,160.0,864,0,0,2Types,1979.0,Unf,3,912,TA,TA,NA,0,0,NA
534425310,1054,137500,WD ,Abnorml,5,2010,3,1,0,85,RL,TA,Gd,Ex,Gd,1,6,156,BrkFace,True,Gable,CompShg,MetalSd,MetalSd,Y,120,0,0,0,0,NA,1054,0,0,0,MnPrv,PConc,GasA,SBrkr,Typ,80,8800,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Names,Feedr,Normal,1Fam,SFoyer,6,7,1963,1963,TA,TA,Gd,GLQ,763.0,Unf,0.0,173.0,936,1,0,Attchd,1963.0,RFn,2,480,TA,TA,NA,0,0,NA
923275040,1110,165500,WD ,Normal,7,2009,1,1,0,85,RL,TA,Gd,Ex,Gd,1,4,104,BrkFace,True,Gable,CompShg,Plywood,Plywood,Y,303,30,0,0,0,TA,1110,0,0,1,NA,PConc,GasA,SBrkr,Typ,0,9101,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Normal,1Fam,SFoyer,5,6,1978,1978,Gd,TA,Av,GLQ,1097.0,Unf,0.0,0.0,1097,1,0,Attchd,1978.0,Fin,2,602,TA,TA,NA,0,0,NA
534400120,1565,185900,WD ,Abnorml,6,2006,3,2,0,190,RL,TA,Gd,Ex,Gd,1,7,0,NA,True,Hip,CompShg,BrkFace,VinylSd,Y,200,25,211,0,0,TA,1565,0,0,2,MnPrv,PConc,GasA,SBrkr,Min1,80,8800,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Names,RRAn,Normal,2fmCon,1Story,6,7,1965,2000,TA,TA,Mn,ALQ,901.0,BLQ,252.0,34.0,1187,1,0,Attchd,1965.0,RFn,1,299,TA,TA,Shed,460,0,NA
902206220,1633,129000,WD ,Normal,6,2010,3,1,0,50,RM,TA,Gd,Ex,Gd,1,7,0,NA,True,Gable,CompShg,VinylSd,VinylSd,Y,0,100,126,0,0,Gd,1027,606,0,1,NA,BrkTil,GasA,SBrkr,Typ,69,11851,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Normal,1Fam,1.5Fin,5,7,1948,2009,TA,TA,No,BLQ,780.0,Unf,0.0,247.0,1027,0,0,Detchd,1948.0,Unf,1,240,TA,TA,NA,0,0,NA
903225140,1210,124000,WD ,Normal,5,2008,3,1,0,50,RM,TA,Gd,Ex,Gd,1,6,0,NA,True,Gable,CompShg,Wd Sdng,Wd Sdng,P,0,0,0,0,0,NA,832,378,0,0,NA,CBlock,GasA,SBrkr,Typ,50,5000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,Normal,1Fam,1.5Fin,5,7,1941,2006,TA,TA,No,ALQ,600.0,Unf,0.0,72.0,672,0,0,Detchd,1941.0,Unf,1,240,TA,TA,NA,0,0,NA
902204120,1566,139000,WD ,Normal,8,2006,5,1,1,50,RM,TA,Gd,Ex,Gd,1,7,145,BrkFace,True,Gable,CompShg,MetalSd,MetalSd,Y,24,0,296,0,0,NA,816,750,0,0,MnPrv,PConc,GasA,SBrkr,Typ,50,6000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Normal,1Fam,1.5Fin,5,7,1924,1950,TA,TA,No,Unf,0.0,Unf,0.0,816.0,816,0,0,Detchd,1976.0,Unf,2,450,TA,TA,NA,0,0,NA
527165230,1187,185000,WD ,Normal,3,2010,3,2,0,20,RL,TA,Gd,Ex,TA,1,6,0,NA,True,Gable,CompShg,HdBoard,HdBoard,Y,483,21,0,0,0,NA,1187,0,0,0,GdPrv,PConc,GasA,SBrkr,Typ,0,7980,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Normal,1Fam,1Story,6,7,1992,2007,Gd,TA,No,ALQ,935.0,Unf,0.0,233.0,1168,1,0,Attchd,1992.0,Fin,2,420,TA,TA,Shed,500,0,NA
532376160,894,138500,WD ,Normal,4,2010,3,1,0,20,RL,TA,Gd,Ex,TA,1,5,0,NA,True,Gable,CompShg,MetalSd,MetalSd,Y,416,144,0,0,0,Gd,894,0,0,1,MnPrv,CBlock,GasA,SBrkr,Typ,65,8450,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Normal,1Fam,1Story,5,8,1965,2009,TA,TA,No,GLQ,553.0,BLQ,117.0,224.0,894,1,0,Detchd,1973.0,Unf,1,336,TA,TA,NA,0,0,NA
532378110,1040,127000,WD ,Normal,4,2010,3,1,1,20,RL,TA,Gd,Ex,TA,1,6,0,NA,True,Gable,CompShg,HdBoard,HdBoard,Y,0,104,0,0,0,NA,1040,0,0,0,NA,CBlock,GasA,SBrkr,Typ,0,6897,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Normal,1Fam,1Story,5,8,1962,2010,TA,TA,No,ALQ,659.0,Unf,0.0,381.0,1040,1,0,Detchd,1962.0,Unf,1,260,TA,TA,NA,0,0,NA
532479070,1494,169000,WD ,Abnorml,4,2010,3,2,0,20,RL,TA,Gd,Ex,TA,1,7,250,BrkCmn,True,Hip,CompShg,Plywood,Plywood,Y,296,0,186,0,0,Fa,1494,0,0,2,GdPrv,CBlock,GasA,SBrkr,Typ,39,15410,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRNe,Normal,1Fam,1Story,6,6,1974,2002,TA,TA,Gd,BLQ,126.0,GLQ,859.0,223.0,1208,1,0,Attchd,1974.0,Fin,2,461,TA,TA,NA,0,0,NA
908102110,992,155891,Oth,Abnorml,1,2010,3,1,0,20,RL,TA,Gd,Ex,TA,1,6,0,NA,True,Gable,CompShg,VinylSd,VinylSd,Y,60,0,56,0,0,NA,992,0,0,0,MnPrv,CBlock,GasA,SBrkr,Typ,68,8842,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Normal,1Fam,1Story,5,6,1954,1954,Fa,TA,No,Unf,0.0,Unf,0.0,381.0,381,0,0,Detchd,1954.0,Unf,1,319,TA,TA,NA,0,0,NA
923230190,874,130000,ConLD,Normal,6,2010,3,1,0,20,RL,TA,Gd,Ex,TA,1,5,0,NA,True,Gable,CompShg,VinylSd,VinylSd,Y,0,0,0,0,0,NA,874,0,0,0,NA,CBlock,GasA,SBrkr,Typ,50,6953,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Normal,1Fam,1Story,5,7,1971,2004,TA,TA,No,ALQ,469.0,Unf,0.0,395.0,864,0,0,Detchd,1971.0,Unf,1,352,TA,TA,NA,0,0,NA
527405180,864,124500,WD ,Normal,7,2009,3,1,0,20,RL,TA,Gd,Ex,TA,1,5,0,NA,True,Gable,CompShg,MetalSd,MetalSd,Y,0,0,0,0,0,NA,864,0,0,0,NA,CBlock,GasA,SBrkr,Typ,70,8120,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Normal,1Fam,1Story,4,7,1970,1970,TA,TA,No,ALQ,191.0,Unf,0.0,673.0,864,0,0,Detchd,1994.0,Unf,2,463,TA,TA,NA,0,0,NA
535354100,972,132000,WD ,Normal,5,2009,2,1,0,20,RL,TA,Gd,Ex,TA,1,5,0,NA,True,Gable,CompShg,VinylSd,VinylSd,Y,0,0,0,0,0,Gd,972,0,0,1,NA,CBlock,GasA,SBrkr,Typ,50,8000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Normal,1Fam,1Story,6,6,1948,2002,TA,TA,No,ALQ,680.0,Unf,0.0,292.0,972,1,0,Detchd,1948.0,Unf,1,240,TA,TA,NA,0,0,NA
905475500,845,84000,WD ,Normal,1,2009,3,1,0,20,RL,TA,Gd,Ex,TA,1,5,0,NA,False,Gable,CompShg,Wd Sdng,Wd Sdng,N,186,0,0,0,0,NA,845,0,0,0,NA,Slab,GasA,SBrkr,Typ,0,11500,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Normal,1Fam,1Story,4,3,1957,1957,NA,NA,NA,NA,,NA,,,0,0,0,NA,,NA,0,0,NA,NA,NA,0,0,NA
907126050,990,143000,WD ,Normal,10,2009,3,1,0,20,RL,TA,Gd,Ex,TA,1,5,0,NA,True,Gable,CompShg,VinylSd,VinylSd,Y,66,0,0,0,92,NA,990,0,0,0,NA,PConc,GasA,SBrkr,Typ,65,9757,Pave,NA,Reg,Low,AllPub,Inside,Mod,CollgCr,Norm,Normal,1Fam,1Story,5,7,1994,1994,TA,TA,No,ALQ,755.0,Unf,0.0,235.0,990,1,0,Attchd,1995.0,RFn,1,440,TA,TA,NA,0,0,NA
907135170,990,138000,WD ,Normal,5,2009,3,1,0,20,RL,TA,Gd,Ex,TA,1,5,0,NA,True,Gable,CompShg,VinylSd,VinylSd,Y,0,64,0,0,0,NA,990,0,0,0,NA,PConc,GasA,SBrkr,Typ,60,8072,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Normal,1Fam,1Story,5,5,1994,1995,Gd,Gd,No,ALQ,746.0,Unf,0.0,244.0,990,1,0,Detchd,2000.0,Unf,2,480,TA,TA,NA,0,0,NA
908102270,1486,167000,WD ,Normal,3,2009,3,1,0,20,RL,TA,Gd,Ex,TA,1,7,0,NA,True,Hip,CompShg,MetalSd,MetalSd,Y,0,0,0,0,0,NA,1486,0,0,0,MnPrv,PConc,GasA,SBrkr,Typ,75,9937,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Normal,1Fam,1Story,5,7,1964,1999,TA,TA,No,BLQ,637.0,Unf,0.0,849.0,1486,1,0,Detchd,1968.0,Fin,2,480,TA,TA,NA,0,0,NA
909282130,1112,144800,WD ,Family,10,2009,2,1,0,20,RL,TA,Gd,Ex,TA,1,6,0,NA,True,Gable,CompShg,BrkFace,BrkFace,Y,0,0,0,0,0,Gd,1112,0,0,1,MnPrv,BrkTil,GasA,SBrkr,Typ,70,9100,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Feedr,Normal,1Fam,1Story,5,6,1954,1954,TA,TA,Mn,Rec,154.0,ALQ,694.0,264.0,1112,1,0,Attchd,1954.0,Unf,1,390,TA,TA,NA,0,0,NA
923252100,816,128500,WD ,Normal,4,2008,2,1,0,20,RL,TA,Gd,Ex,TA,1,4,0,NA,True,Gable,CompShg,VinylSd,VinylSd,Y,315,0,0,0,0,NA,816,0,0,0,GdWo,CBlock,GasA,SBrkr,Typ,59,6490,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Normal,1Fam,1Story,5,7,1983,1983,TA,TA,No,GLQ,534.0,Unf,0.0,282.0,816,0,1,Attchd,1983.0,Unf,1,264,TA,TA,NA,0,0,NA
923277040,816,138000,WD ,Normal,6,2008,2,1,0,20,RL,TA,Gd,Ex,TA,1,4,0,NA,True,Gable,CompShg,HdBoard,HdBoard,Y,0,0,0,0,0,NA,816,0,0,0,NA,PConc,GasA,SBrkr,Typ,60,6600,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Normal,1Fam,1Story,5,8,1982,2003,TA,Gd,No,GLQ,816.0,Unf,0.0,0.0,816,1,0,Detchd,1985.0,Fin,2,816,TA,TA,NA,0,0,NA
526355170,2223,244000,WD ,Normal,2,2007,3,2,0,20,RL,TA,Gd,Ex,TA,1,8,1115,BrkFace,True,Gable,CompShg,Plywood,Plywood,Y,300,0,0,0,0,Gd,2223,0,0,2,NA,CBlock,GasA,SBrkr,Typ,95,13651,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Names,Norm,Normal,1Fam,1Story,7,6,1973,1973,Gd,TA,Gd,ALQ,1880.0,Unf,0.0,343.0,2223,1,0,Attchd,1973.0,Fin,2,516,TA,TA,NA,0,0,NA
527425025,914,128000,WD ,Normal,7,2007,2,1,0,20,RL,TA,Gd,Ex,TA,1,4,0,NA,True,Gable,CompShg,MetalSd,MetalSd,Y,140,0,0,0,0,NA,914,0,0,0,GdWo,BrkTil,GasA,SBrkr,Typ,0,17199,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,Names,Norm,Normal,1Fam,1Story,4,7,1961,1961,TA,TA,No,ALQ,314.0,Unf,0.0,600.0,914,0,0,Basment,1961.0,Unf,1,270,Fa,TA,NA,0,0,NA
534278170,964,137500,WD ,Normal,2,2007,3,1,0,20,RL,TA,Gd,Ex,TA,1,5,56,BrkFace,True,Gable,CompShg,VinylSd,VinylSd,Y,170,0,0,0,0,Fa,964,0,0,1,GdPrv,CBlock,GasA,SBrkr,Typ,76,8243,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Names,Norm,Normal,1Fam,1Story,5,7,1961,1961,TA,TA,No,ALQ,700.0,Unf,0.0,264.0,964,0,0,Detchd,1985.0,Fin,2,784,TA,TA,NA,0,0,NA
534476080,1150,144000,WD ,Normal,10,2007,2,1,0,20,RL,TA,Gd,Ex,TA,1,6,176,BrkFace,True,Hip,CompShg,HdBoard,HdBoard,Y,0,0,0,0,175,NA,1150,0,0,0,MnPrv,CBlock,GasA,SBrkr,Typ,80,9600,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Normal,1Fam,1Story,5,6,1955,1955,TA,TA,No,BLQ,368.0,Unf,0.0,710.0,1078,1,0,Attchd,1955.0,Fin,1,288,TA,TA,NA,0,0,NA
907135050,990,146000,WD ,Normal,7,2007,3,1,0,20,RL,TA,Gd,Ex,TA,1,5,0,NA,True,Gable,CompShg,VinylSd,VinylSd,Y,256,0,0,0,0,NA,990,0,0,0,NA,PConc,GasA,SBrkr,Typ,60,8428,Pave,NA,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Normal,1Fam,1Story,5,7,1994,1994,Gd,Gd,No,GLQ,420.0,Unf,0.0,570.0,990,1,0,Detchd,1995.0,Unf,1,384,TA,TA,NA,0,0,NA
534475160,1624,146500,WD ,Partial,7,2006,2,1,0,20,RL,TA,Gd,Ex,TA,1,6,150,Stone,True,Gable,CompShg,Wd Sdng,Plywood,Y,0,40,324,0,0,Gd,1624,0,0,1,MnPrv,CBlock,GasA,SBrkr,Min1,89,10858,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Names,Feedr,Normal,1Fam,1Story,5,6,1952,1952,TA,TA,Mn,LwQ,40.0,Unf,0.0,1404.0,1444,1,0,Attchd,1952.0,RFn,1,240,TA,TA,NA,0,0,NA
905402110,1350,146000,WD ,Normal,6,2006,3,1,1,20,RL,TA,Gd,Ex,TA,1,6,0,NA,True,Gable,CompShg,MetalSd,MetalSd,Y,237,0,0,0,0,Gd,1350,0,0,1,NA,CBlock,GasA,SBrkr,Typ,75,9375,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Normal,1Fam,1Story,4,5,1954,1954,TA,TA,No,Rec,799.0,Unf,0.0,168.0,967,0,0,Attchd,1954.0,RFn,2,504,TA,TA,NA,0,0,NA
907125080,1100,145000,WD ,Normal,6,2006,3,1,1,20,RL,TA,Gd,Ex,TA,1,5,0,NA,True,Gable,CompShg,VinylSd,VinylSd,Y,0,0,0,0,0,NA,1100,0,0,0,NA,PConc,GasA,SBrkr,Typ,95,13015,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Normal,1Fam,1Story,5,6,1996,1996,Gd,TA,No,Unf,0.0,Unf,0.0,1100.0,1100,0,0,Attchd,1996.0,RFn,2,462,TA,TA,NA,0,0,NA
