PID;Lot Frontage;Lot Area;Street;Alley;Lot Shape;Land Contour;Utilities;Lot Config;Land Slope;Neighborhood;Condition 1;Condition 2;Bldg Type;House Style;Overall Qual;Overall Cond;Year Built;Year Remod/Add;Foundation;Bsmt Qual;Bsmt Cond;Bsmt Exposure;BsmtFin Type 1;BsmtFin Type 2;Heating;Electrical;Functional;Fireplaces;Garage Type;Garage Finish;Garage Qual;Garage Cond;Pool QC;Fence;Misc Feature;SalePrice
528482030;85.0;10625;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;1Fam;2Story;6;5;2004;0.0;PConc;Gd;TA;Av;Unf;Unf;GasA;SBrkr;Min2;1;BuiltIn;RFn;TA;TA;NA;NA;NA;265000
528482090;102.0;11143;Pave;NA;Slightly irregular;Lvl;AllPub;Corner;Gtl;Somerset;Norm;Normal;1Fam;2Story;8;5;2004;2005.0;PConc;Gd;TA;No;Unf;Unf;GasA;SBrkr;Typ;1;Attchd;RFn;TA;TA;NA;NA;NA;340000
533241030;66.0;7399;Pave;Pave;Slightly irregular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;1Fam;2Story;7;5;1997;1998.0;PConc;Gd;TA;No;BLQ;Unf;GasA;SBrkr;Typ;1;Detchd;RFn;TA;TA;NA;NA;NA;239000
533242090;0.0;8010;Pave;Pave;Slightly irregular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;1Fam;2Story;8;5;2003;2004.0;PConc;Ex;TA;No;GLQ;Unf;GasA;SBrkr;Typ;2;Detchd;Unf;TA;TA;NA;NA;NA;301000
534104090;0.0;7050;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;1Fam;2Story;7;5;2001;0.0;PConc;Gd;TA;No;GLQ;Unf;GasA;SBrkr;Typ;1;Attchd;Fin;TA;TA;NA;NA;NA;226000
527365010;75.0;9512;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Somerset;RRAn;Normal;1Fam;2Story;7;5;2005;2006.0;PConc;Gd;TA;No;ALQ;Unf;GasA;SBrkr;Typ;1;BuiltIn;Fin;TA;TA;NA;NA;NA;294323
528480100;65.0;8125;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;1Fam;2Story;7;5;2005;2006.0;PConc;Gd;TA;No;Unf;Unf;GasA;SBrkr;Typ;0;Attchd;RFn;TA;TA;NA;NA;NA;186500
528480110;65.0;8125;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;1Fam;2Story;6;5;2005;0.0;PConc;Gd;TA;No;Unf;Unf;GasA;SBrkr;Typ;0;Attchd;RFn;TA;TA;NA;NA;NA;200825
528480150;65.0;8125;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;1Fam;2Story;7;5;2006;0.0;PConc;Gd;Gd;No;Unf;Unf;GasA;SBrkr;Typ;0;Attchd;RFn;TA;TA;NA;NA;NA;197000
533241010;114.0;8314;Pave;Pave;Slightly irregular;Lvl;AllPub;Corner;Gtl;Somerset;Norm;Normal;1Fam;2Story;7;5;1997;1998.0;PConc;Gd;TA;No;Unf;Unf;GasA;SBrkr;Typ;1;BuiltIn;Unf;TA;TA;NA;GdPrv;NA;200000
533205060;25.0;4835;Pave;NA;Slightly irregular;Lvl;AllPub;CulDSac;Gtl;Somerset;Norm;Normal;TwnhsE;1Story;7;5;2004;2005.0;PConc;Ex;TA;Av;GLQ;Unf;GasA;SBrkr;Typ;1;Attchd;Fin;TA;TA;NA;NA;NA;260000
533213010;0.0;3830;Pave;Pave;Slightly irregular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;TwnhsE;1Story;6;5;2008;0.0;PConc;Gd;TA;No;Unf;Unf;GasA;SBrkr;Typ;1;Attchd;Fin;TA;TA;NA;NA;NA;222000
533213020;0.0;4217;Pave;Pave;Slightly irregular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;TwnhsE;1Story;6;5;2008;0.0;PConc;Gd;TA;No;GLQ;Unf;GasA;SBrkr;Typ;1;Attchd;Fin;TA;TA;NA;NA;NA;195000
533206050;59.0;4282;Pave;Pave;Moderately Irregular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;TwnhsE;1Story;7;5;2004;0.0;PConc;Gd;TA;Mn;GLQ;Unf;GasA;SBrkr;Typ;0;Attchd;RFn;TA;TA;NA;NA;NA;196000
533208140;37.0;3435;Pave;Pave;Slightly irregular;Lvl;AllPub;Corner;Gtl;Somerset;Norm;Normal;TwnhsE;1Story;7;5;2004;2005.0;PConc;Gd;TA;No;GLQ;Unf;GasA;SBrkr;Typ;0;Attchd;RFn;TA;TA;NA;NA;NA;178000
533215030;0.0;4538;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;TwnhsE;1Story;9;5;2001;0.0;PConc;Ex;TA;Av;GLQ;Unf;GasA;SBrkr;Typ;1;Attchd;RFn;TA;TA;NA;NA;NA;285000
533215080;50.0;5119;Pave;NA;Slightly irregular;Lvl;AllPub;CulDSac;Gtl;Somerset;Norm;Normal;TwnhsE;1Story;9;5;1999;2000.0;PConc;Ex;TA;Av;GLQ;Unf;GasA;SBrkr;Typ;1;Attchd;Fin;TA;TA;NA;NA;NA;328900
533205110;45.0;4379;Pave;NA;Slightly irregular;Lvl;AllPub;FR2;Gtl;Somerset;Norm;Normal;TwnhsE;1Story;8;5;2004;0.0;PConc;Gd;TA;Av;GLQ;Unf;GasA;SBrkr;Typ;1;Attchd;Fin;TA;TA;NA;NA;NA;214000
533206060;80.0;3523;Pave;Pave;Slightly irregular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;TwnhsE;1Story;8;5;2006;2007.0;PConc;Gd;TA;No;GLQ;Unf;GasA;SBrkr;Typ;0;Attchd;Fin;TA;TA;NA;NA;NA;166000
533206070;32.0;3784;Pave;Pave;Slightly irregular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;TwnhsE;1Story;8;5;2006;2007.0;PConc;Gd;TA;No;GLQ;Unf;GasA;SBrkr;Typ;0;Attchd;Fin;TA;TA;NA;NA;NA;193800
533208010;47.0;4230;Pave;Pave;Regular;Lvl;AllPub;Corner;Gtl;Somerset;Norm;Normal;TwnhsE;1Story;7;5;2006;2007.0;PConc;Ex;Gd;No;Unf;Unf;GasA;SBrkr;Typ;1;Attchd;RFn;TA;TA;NA;NA;NA;208900
533208020;40.0;3606;Pave;Pave;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;TwnhsE;1Story;7;5;2006;2007.0;PConc;Ex;Gd;No;GLQ;Unf;GasA;SBrkr;Typ;1;Attchd;RFn;TA;TA;NA;NA;NA;194000
533208030;30.0;5330;Pave;Pave;Moderately Irregular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;TwnhsE;1Story;8;5;2006;2007.0;PConc;Gd;TA;No;Unf;Unf;GasA;SBrkr;Typ;0;Attchd;Fin;TA;TA;NA;NA;NA;207500
533208040;35.0;4274;Pave;Pave;Slightly irregular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;TwnhsE;1Story;7;5;2006;2007.0;PConc;Gd;TA;No;GLQ;Unf;GasA;SBrkr;Typ;0;Attchd;Fin;TA;TA;NA;NA;NA;199900
533206040;34.0;3628;Pave;Pave;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;TwnhsE;1Story;7;5;2004;0.0;PConc;Gd;TA;No;Unf;Unf;GasA;SBrkr;Typ;1;Attchd;RFn;TA;TA;NA;NA;NA;176400
533208050;37.0;3316;Pave;Pave;Slightly irregular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;TwnhsE;1Story;8;5;2005;0.0;PConc;Gd;TA;No;GLQ;Unf;GasA;SBrkr;Typ;1;Attchd;Fin;TA;TA;NA;NA;NA;197000
533208090;39.0;3515;Pave;Pave;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;TwnhsE;2Story;7;5;2004;0.0;PConc;Gd;TA;No;Unf;Unf;GasA;SBrkr;Typ;0;Attchd;RFn;TA;TA;NA;NA;NA;190000
533210060;30.0;3215;Pave;Pave;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;TwnhsE;2Story;7;5;2004;0.0;PConc;Gd;TA;Av;GLQ;Unf;GasA;SBrkr;Typ;0;Detchd;RFn;TA;TA;NA;NA;NA;155000
533212010;30.0;3182;Pave;Pave;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;TwnhsE;2Story;7;5;2004;2005.0;PConc;Gd;TA;No;Unf;Unf;GasA;SBrkr;Typ;0;Detchd;RFn;TA;TA;NA;NA;NA;151000
533212020;24.0;2544;Pave;Pave;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;Twnhs;2Story;7;5;2004;2005.0;PConc;Gd;TA;No;GLQ;ALQ;GasA;SBrkr;Typ;0;Detchd;RFn;TA;TA;NA;NA;NA;149500
533212060;24.0;2544;Pave;Pave;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;Twnhs;2Story;6;5;2005;0.0;PConc;Gd;TA;No;GLQ;Unf;GasA;SBrkr;Typ;0;Detchd;RFn;TA;TA;NA;NA;NA;152000
533221090;0.0;2117;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;Twnhs;2Story;6;5;2000;0.0;PConc;Gd;TA;No;GLQ;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;NA;NA;177500
533221110;0.0;2980;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;Somerset;Norm;Normal;TwnhsE;2Story;6;5;2000;0.0;PConc;Gd;TA;No;GLQ;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;NA;NA;177000
533223020;24.0;2572;Pave;NA;Regular;Lvl;AllPub;FR2;Gtl;Somerset;Norm;Normal;Twnhs;2Story;7;5;1999;0.0;PConc;Gd;TA;No;ALQ;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;NA;NA;155000
533223100;0.0;2403;Pave;NA;Slightly irregular;Lvl;AllPub;FR2;Gtl;Somerset;Norm;Normal;TwnhsE;2Story;7;5;2003;0.0;PConc;Gd;TA;No;GLQ;Unf;GasA;SBrkr;Typ;0;Attchd;RFn;TA;TA;NA;NA;NA;147110
533206020;32.0;2880;Pave;Pave;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;Twnhs;2Story;7;5;2004;2005.0;PConc;Gd;TA;No;Unf;Unf;GasA;SBrkr;Mod;1;BuiltIn;Fin;TA;TA;NA;NA;NA;280750
533210010;40.0;3951;Pave;Pave;Regular;Lvl;AllPub;Corner;Gtl;Somerset;Norm;Normal;TwnhsE;2Story;6;5;2009;0.0;PConc;Gd;TA;Av;Unf;Unf;GasA;SBrkr;Typ;0;Detchd;RFn;TA;TA;NA;NA;NA;164500
533210020;30.0;3000;Pave;Pave;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;TwnhsE;2Story;6;5;2009;0.0;PConc;Gd;TA;Av;GLQ;Unf;GasA;SBrkr;Typ;0;Detchd;RFn;TA;TA;NA;NA;NA;173733
533221040;34.0;2998;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;TwnhsE;2Story;6;5;2000;0.0;PConc;Gd;TA;No;GLQ;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;NA;NA;180000
533223030;35.0;3768;Pave;NA;Regular;Lvl;AllPub;FR2;Gtl;Somerset;Norm;Normal;TwnhsE;2Story;7;5;1999;0.0;PConc;Gd;TA;No;GLQ;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;NA;NA;156000
533236050;24.0;2645;Pave;Pave;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;Twnhs;2Story;8;5;1999;2000.0;PConc;Gd;TA;No;GLQ;Unf;GasA;SBrkr;Typ;0;Attchd;Fin;TA;TA;NA;NA;NA;172500
533208080;35.0;4017;Pave;Pave;Slightly irregular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;TwnhsE;2Story;7;5;2006;2007.0;PConc;Gd;TA;No;Unf;Unf;GasA;SBrkr;Typ;0;Detchd;Fin;TA;TA;NA;NA;NA;171900
533212050;30.0;3180;Pave;Pave;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;TwnhsE;2Story;6;5;2005;0.0;PConc;Gd;TA;No;GLQ;Unf;GasA;SBrkr;Typ;0;Detchd;RFn;TA;TA;NA;NA;NA;165000
533212140;30.0;3180;Pave;Pave;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;TwnhsE;2Story;7;5;2007;0.0;PConc;Gd;TA;No;Unf;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;NA;NA;146000
533212150;34.0;3604;Pave;Pave;Regular;Lvl;AllPub;Corner;Gtl;Somerset;Norm;Normal;TwnhsE;2Story;7;5;2007;0.0;PConc;Gd;TA;No;Unf;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;NA;NA;146000
533217050;24.0;2160;Pave;Pave;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;Twnhs;2Story;7;5;1999;2000.0;PConc;Gd;TA;No;BLQ;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;NA;NA;160000
533217060;24.0;2160;Pave;Pave;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;Twnhs;SLvl;7;5;1999;2000.0;PConc;Gd;TA;No;GLQ;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;NA;NA;170000
533236060;24.0;2645;Pave;Pave;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;Twnhs;2Story;8;5;1999;0.0;PConc;Gd;TA;No;GLQ;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;NA;NA;170000
533236070;24.0;2645;Pave;Pave;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;Twnhs;2Story;8;5;1999;2000.0;PConc;Gd;TA;No;GLQ;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;NA;NA;200000
533208070;35.0;4251;Pave;Pave;Slightly irregular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;TwnhsE;2Story;7;5;2006;2007.0;PConc;Gd;TA;No;Unf;Unf;GasA;SBrkr;Typ;0;Detchd;RFn;TA;TA;NA;NA;NA;164700
533221030;0.0;2117;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;TwnhsE;2Story;6;5;2000;0.0;PConc;Gd;TA;No;GLQ;Unf;GasA;SBrkr;Typ;1;Detchd;Unf;TA;TA;NA;NA;NA;168500
533221060;24.0;2117;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;Twnhs;2Story;6;5;2000;0.0;PConc;Gd;TA;No;GLQ;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;NA;NA;177000
533221100;0.0;2117;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;Twnhs;2Story;6;5;2000;0.0;PConc;Gd;TA;No;GLQ;Unf;GasA;SBrkr;Typ;1;Detchd;Unf;TA;TA;NA;NA;NA;177000
533223050;0.0;5105;Pave;NA;Moderately Irregular;Lvl;AllPub;FR2;Gtl;Somerset;Norm;Normal;TwnhsE;2Story;7;5;2004;0.0;PConc;Gd;TA;No;GLQ;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;NA;NA;148800
533236040;24.0;2645;Pave;Pave;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;Twnhs;2Story;8;5;1999;2000.0;PConc;Gd;TA;No;Unf;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;NA;NA;174000
533212110;24.0;2544;Pave;Pave;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;Twnhs;2Story;7;5;2005;0.0;PConc;Gd;TA;No;Unf;Unf;GasA;SBrkr;Typ;0;Detchd;RFn;TA;TA;NA;NA;NA;147400
533212120;24.0;2544;Pave;Pave;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;Twnhs;2Story;7;5;2005;0.0;PConc;Gd;TA;No;Unf;Unf;GasA;SBrkr;Typ;0;Detchd;RFn;TA;TA;NA;NA;NA;149900
533212130;30.0;3180;Pave;Pave;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;TwnhsE;2Story;7;5;2005;0.0;PConc;Gd;TA;No;Unf;Unf;GasA;SBrkr;Typ;0;Detchd;RFn;TA;TA;NA;NA;NA;144152
533221080;0.0;2998;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;TwnhsE;2Story;6;5;2000;0.0;PConc;Gd;TA;No;GLQ;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;NA;NA;166000
533223010;35.0;3735;Pave;NA;Regular;Lvl;AllPub;FR3;Gtl;Somerset;Norm;Normal;TwnhsE;2Story;7;5;1999;0.0;PConc;Gd;TA;No;GLQ;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;NA;NA;183900
533223080;0.0;2651;Pave;NA;Regular;Lvl;AllPub;FR2;Gtl;Somerset;Norm;Normal;Twnhs;2Story;7;5;2000;0.0;PConc;Gd;TA;No;GLQ;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;NA;NA;165000
533223110;0.0;4447;Pave;NA;Slightly irregular;Lvl;AllPub;FR2;Gtl;Somerset;Norm;Normal;TwnhsE;2Story;7;5;2003;0.0;PConc;Gd;TA;No;Unf;Unf;GasA;SBrkr;Typ;0;Attchd;RFn;TA;TA;NA;NA;NA;139000
527427230;26.0;5858;Pave;NA;Slightly irregular;Lvl;AllPub;FR2;Gtl;North Ames;Norm;Normal;TwnhsE;1Story;7;5;1999;0.0;PConc;Gd;TA;No;GLQ;BLQ;GasA;SBrkr;Typ;1;Attchd;Fin;TA;TA;NA;NA;NA;184000
527427110;34.0;4060;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;North Ames;Norm;Normal;TwnhsE;1Story;6;5;1998;1999.0;PConc;Gd;TA;No;GLQ;Unf;GasA;SBrkr;Typ;0;Attchd;Fin;TA;TA;NA;NA;NA;181000
527427160;33.0;4113;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;North Ames;Norm;Normal;TwnhsE;1Story;6;5;2001;0.0;PConc;Gd;TA;Mn;Unf;Unf;GasA;SBrkr;Typ;1;Attchd;Fin;TA;TA;NA;NA;NA;155000
527427200;26.0;10943;Pave;NA;Moderately Irregular;Lvl;AllPub;FR2;Gtl;North Ames;Norm;Normal;TwnhsE;1Story;6;5;1997;1998.0;PConc;Gd;TA;No;GLQ;Unf;GasA;SBrkr;Typ;1;Attchd;Fin;TA;TA;NA;NA;NA;177000
527427210;26.0;8773;Pave;NA;Moderately Irregular;Lvl;AllPub;FR2;Gtl;North Ames;Norm;Normal;TwnhsE;1Story;6;5;2002;0.0;PConc;Gd;TA;No;GLQ;Unf;GasA;SBrkr;Typ;0;Attchd;Fin;TA;TA;NA;NA;NA;190000
528112020;98.0;11478;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;1Fam;1Story;8;5;2007;2008.0;PConc;Ex;TA;No;GLQ;Unf;GasA;SBrkr;Typ;1;Attchd;RFn;TA;TA;NA;NA;NA;306000
528120090;94.0;12883;Pave;NA;Slightly irregular;Lvl;AllPub;Corner;Gtl;Northridge Heights;Norm;Normal;1Fam;1Story;8;5;2009;2010.0;PConc;Gd;TA;No;Unf;Unf;GasA;SBrkr;Typ;0;Attchd;RFn;TA;TA;NA;NA;NA;290941
528120100;95.0;12182;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;Northridge Heights;Norm;Normal;1Fam;1Story;7;5;2005;0.0;PConc;Gd;TA;Mn;BLQ;Unf;GasA;SBrkr;Typ;1;Attchd;RFn;TA;TA;NA;NA;NA;220000
528138060;70.0;10171;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;1Fam;1Story;7;5;2004;0.0;PConc;Gd;TA;No;GLQ;Unf;GasA;SBrkr;Typ;0;Attchd;RFn;TA;TA;NA;NA;NA;214000
528218150;100.0;18494;Pave;NA;Slightly irregular;Lvl;AllPub;Corner;Gtl;Gilbert;Norm;Normal;1Fam;1Story;6;5;2005;0.0;PConc;Gd;TA;No;Unf;Unf;GasA;SBrkr;Typ;0;Attchd;Fin;TA;TA;NA;NA;NA;199500
528358010;59.0;10593;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northridge;Norm;Normal;1Fam;1Story;7;5;1996;0.0;PConc;Gd;TA;No;GLQ;Unf;GasA;SBrkr;Typ;1;Attchd;Fin;TA;TA;NA;NA;NA;260400
528445060;73.0;8987;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;1Fam;1Story;8;5;2005;2006.0;PConc;Gd;TA;NA;Unf;Unf;GasA;SBrkr;Typ;1;Attchd;RFn;TA;TA;NA;NA;NA;221500
535126040;137.0;16492;Pave;NA;Slightly irregular;Lvl;AllPub;Corner;Gtl;North Ames;PosA;Normal;1Fam;1Story;6;6;1966;2002.0;CBlock;TA;TA;No;ALQ;Rec;GasA;SBrkr;Mod;1;Attchd;Fin;TA;TA;NA;NA;NA;190000
535152050;70.0;8197;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;North Ames;Norm;Normal;1Fam;1Story;7;5;2003;2009.0;PConc;Gd;TA;No;GLQ;Unf;GasA;SBrkr;Typ;0;Attchd;RFn;TA;TA;NA;MnPrv;Shed;214000
905453080;44.0;17485;Pave;NA;Moderately Irregular;Lvl;AllPub;Inside;Gtl;Edwards;Norm;Normal;1Fam;1Story;7;5;2009;2010.0;PConc;Gd;TA;Gd;GLQ;Unf;GasA;SBrkr;Typ;2;Attchd;RFn;TA;TA;NA;NA;NA;308030
906201120;83.0;11980;Pave;NA;Regular;Low;AllPub;Inside;Mod;Sawyer West;Norm;Normal;1Fam;1Story;7;5;1987;0.0;CBlock;Gd;TA;Gd;GLQ;Unf;GasA;SBrkr;Typ;2;Attchd;RFn;Gd;Gd;NA;MnPrv;NA;270000
906378100;64.0;10475;Pave;NA;Slightly irregular;Lvl;AllPub;Corner;Gtl;College Creek;Norm;Normal;1Fam;1Story;8;5;2008;0.0;PConc;Gd;TA;Av;Unf;Unf;GasA;SBrkr;Typ;0;Attchd;RFn;TA;TA;NA;NA;NA;245350
906380190;64.0;6762;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;College Creek;Norm;Normal;1Fam;1Story;7;5;2006;0.0;PConc;Gd;TA;Av;GLQ;Unf;GasA;SBrkr;Typ;0;Attchd;RFn;TA;TA;NA;NA;NA;206000
906385020;64.0;7360;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;College Creek;Norm;Normal;1Fam;1Story;7;5;2010;0.0;PConc;Gd;TA;No;GLQ;Unf;GasA;SBrkr;Typ;0;Attchd;RFn;TA;TA;NA;NA;NA;187000
907250030;80.0;10389;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;College Creek;Norm;Normal;1Fam;1Story;8;5;2003;0.0;PConc;Gd;TA;No;GLQ;Unf;GasA;SBrkr;Typ;1;Attchd;RFn;TA;TA;NA;NA;NA;318000
907252120;0.0;11423;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;College Creek;Norm;Normal;1Fam;1Story;8;5;2001;2002.0;PConc;Gd;TA;Av;GLQ;Unf;GasA;SBrkr;Typ;1;Attchd;RFn;TA;TA;NA;MnPrv;Shed;272000
907401090;48.0;10635;Pave;NA;Moderately Irregular;Lvl;AllPub;FR2;Gtl;College Creek;Norm;Normal;1Fam;1Story;8;5;2003;0.0;PConc;Gd;TA;Av;BLQ;GLQ;GasA;SBrkr;Typ;1;Attchd;Fin;TA;TA;NA;NA;NA;232000
907410080;70.0;8400;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;College Creek;Norm;Normal;1Fam;1Story;7;5;2004;2005.0;PConc;Gd;TA;Av;GLQ;Unf;GasA;SBrkr;Typ;0;Attchd;RFn;TA;TA;NA;NA;NA;213000
907414030;65.0;8773;Pave;NA;Regular;Lvl;AllPub;FR2;Gtl;College Creek;Norm;Normal;1Fam;1Story;7;5;2004;0.0;PConc;Gd;TA;Av;GLQ;Unf;GasA;SBrkr;Typ;0;Attchd;RFn;TA;TA;NA;NA;NA;185500
914476520;129.0;9196;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Mitchell;Norm;Normal;1Fam;1Story;7;5;2003;0.0;PConc;Ex;TA;No;Unf;Unf;GasA;SBrkr;Typ;0;Attchd;Fin;TA;TA;NA;NA;NA;201000
916386010;88.0;11896;Pave;NA;Slightly irregular;Lvl;AllPub;Corner;Gtl;Timberland;Norm;Normal;1Fam;1Story;7;5;2008;0.0;PConc;Gd;TA;No;GLQ;Unf;GasA;SBrkr;Typ;1;Attchd;Fin;TA;TA;NA;NA;NA;220000
916386020;73.0;9803;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Timberland;Norm;Normal;1Fam;1Story;7;5;2009;2010.0;PConc;Gd;TA;No;Unf;Unf;GasA;SBrkr;Typ;0;Attchd;RFn;TA;TA;NA;NA;NA;179781
527254020;80.0;11844;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Stone Brook;Norm;Normal;1Fam;1Story;8;5;2008;0.0;PConc;Ex;TA;Mn;Unf;Unf;GasA;SBrkr;Typ;1;Attchd;Fin;TA;TA;NA;NA;NA;372500
527258020;124.0;16158;Pave;NA;Slightly irregular;Low;AllPub;Inside;Mod;Stone Brook;Norm;Normal;1Fam;1Story;7;5;2005;0.0;PConc;Ex;TA;Av;ALQ;Unf;GasA;SBrkr;Typ;1;Attchd;Fin;TA;TA;NA;NA;NA;260000
528108010;110.0;14230;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;Northridge Heights;Norm;Normal;1Fam;1Story;8;5;2007;0.0;PConc;Gd;TA;No;Unf;Unf;GasA;SBrkr;Typ;1;Attchd;RFn;TA;TA;NA;NA;NA;256300
528116010;129.0;16870;Pave;NA;Slightly irregular;Lvl;AllPub;FR3;Gtl;Northridge Heights;Norm;Normal;1Fam;1Story;8;5;2004;2005.0;PConc;Ex;TA;Gd;GLQ;Unf;GasA;SBrkr;Typ;2;Attchd;Fin;TA;TA;NA;NA;NA;296000
528120020;87.0;11146;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;1Fam;1Story;8;5;2006;0.0;PConc;Ex;TA;Av;Unf;Unf;GasA;SBrkr;Typ;1;Attchd;RFn;TA;TA;NA;NA;NA;255500
528142090;107.0;11362;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;1Fam;1Story;8;5;2004;2005.0;PConc;Ex;TA;Mn;GLQ;Unf;GasA;SBrkr;Typ;1;Attchd;Fin;TA;TA;NA;NA;NA;280000
528142130;85.0;10655;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;1Fam;1Story;8;5;2003;2004.0;PConc;Gd;TA;No;GLQ;NA;GasA;SBrkr;Typ;1;Attchd;RFn;TA;TA;NA;NA;NA;284000
